width,asset,seed,state,n,params_L,params_N,MSE_L,MSE_N,MSPE_L,MSPE_N,P95_L,P95_N,dMSE,ci_lo,ci_hi,sig,winN
64,USDJPY,2021,jump_ratio_hi,240,9240,26200,0.27338388562202454,0.41203346848487854,0.0010496205021859487,0.0016108909100069704,1.1578197479248047,1.7542718648910522,0.13864964246749878,0.09516117721796036,0.18292301893234253,sig,0.475
64,USDJPY,2021,jump_ratio_lo,257,9240,26200,0.17505128681659698,0.27334484457969666,0.0006537956620746498,0.0010649029690346186,0.6679114103317261,0.9035595655441284,0.09829357266426086,0.06636669486761093,0.1311621069908142,sig,0.3735408560311284
64,USDJPY,2021,rv_rel_hi,260,9240,26200,0.2727905213832855,0.41622892022132874,0.001044125009361478,0.0016401174036285106,1.1578197479248047,1.7542718648910522,0.1434383988380432,0.09992488473653793,0.1886703372001648,sig,0.33076923076923076
64,USDJPY,2021,rv_rel_lo,217,9240,26200,0.15899886190891266,0.2701245844364166,0.0005921523434075858,0.001036239553338524,0.3663284480571747,0.8593186140060425,0.11112573742866516,0.08300893008708954,0.14135804772377014,sig,0.48847926267281105
64,USDJPY,2021,structure_strong,247,9240,26200,0.18590454757213593,0.3001774251461029,0.0007104746542578905,0.0011745741442832551,0.9000406861305237,1.2495858669281006,0.11427290737628937,0.084224171936512,0.14597460627555847,sig,0.3603238866396761
64,USDJPY,2021,structure_weak,250,9240,26200,0.2587275803089142,0.3799753487110138,0.000977788664304455,0.0014806962712224235,0.8518415093421936,1.536100149154663,0.1212477907538414,0.07829463481903076,0.1664348840713501,sig,0.484
64,USDJPY,2021,kmeans_0,155,9240,26200,0.3018244802951813,0.40692809224128723,0.0011418213112392769,0.001554433975099298,1.3198686838150024,1.9945627450942993,0.10510357469320297,0.07136412709951401,0.142722487449646,sig,0.41935483870967744
64,USDJPY,2021,kmeans_1,208,9240,26200,0.2159101814031601,0.36563190817832947,0.0008145538237148466,0.0014356273988915076,0.8168980479240417,1.4786922931671143,0.14972171187400818,0.0983065739274025,0.20271433889865875,sig,0.42788461538461536
64,USDJPY,2021,kmeans_2,134,9240,26200,0.1411060094833374,0.22397303581237793,0.0005486933365898259,0.0009010904204010827,0.306177020072937,0.8611375689506531,0.08286704123020172,0.04313429445028305,0.12503474950790405,sig,0.417910447761194
128,USDJPY,2021,acf1_hi,219,9240,52376,0.25261828303337097,0.3711167573928833,0.0009502063472827239,0.0014726188868832847,0.8150738477706909,1.8347370624542236,0.11849845200777054,0.056702498346567154,0.1832420378923416,sig,0.6438356164383562
